timestamp,start_time,datetime,fundingRate
2024-01-12 14:00:00,1705068000000,2024-01-12 14:00:00,0.01
2024-01-12 15:00:00,1705071600000,2024-01-12 15:00:00,0.01
2024-01-12 16:00:00,1705075200000,2024-01-12 16:00:00,0.01
2024-01-12 17:00:00,1705078800000,2024-01-12 17:00:00,0.01
2024-01-12 18:00:00,1705082400000,2024-01-12 18:00:00,0.01232268
2024-01-12 19:00:00,1705086000000,2024-01-12 19:00:00,0.01825538
2024-01-12 20:00:00,1705089600000,2024-01-12 20:00:00,0.01775185
2024-01-12 21:00:00,1705093200000,2024-01-12 21:00:00,0.01222647
2024-01-12 22:00:00,1705096800000,2024-01-12 22:00:00,0.01
2024-01-12 23:00:00,1705100400000,2024-01-12 23:00:00,0.01
2024-01-13 00:00:00,1705104000000,2024-01-13 00:00:00,0.01
2024-01-13 01:00:00,1705107600000,2024-01-13 01:00:00,0.01
2024-01-13 02:00:00,1705111200000,2024-01-13 02:00:00,0.01
2024-01-13 03:00:00,1705114800000,2024-01-13 03:00:00,0.01
2024-01-13 04:00:00,1705118400000,2024-01-13 04:00:00,0.01
2024-01-13 05:00:00,1705122000000,2024-01-13 05:00:00,0.01
2024-01-13 06:00:00,1705125600000,2024-01-13 06:00:00,0.01
2024-01-13 07:00:00,1705129200000,2024-01-13 07:00:00,0.01
2024-01-13 08:00:00,1705132800000,2024-01-13 08:00:00,0.01
2024-01-13 09:00:00,1705136400000,2024-01-13 09:00:00,0.01
2024-01-13 10:00:00,1705140000000,2024-01-13 10:00:00,0.01
2024-01-13 11:00:00,1705143600000,2024-01-13 11:00:00,0.01
2024-01-13 12:00:00,1705147200000,2024-01-13 12:00:00,0.01
2024-01-13 13:00:00,1705150800000,2024-01-13 13:00:00,0.01
2024-01-13 14:00:00,1705154400000,2024-01-13 14:00:00,0.01
2024-01-13 15:00:00,1705158000000,2024-01-13 15:00:00,0.01
2024-01-13 16:00:00,1705161600000,2024-01-13 16:00:00,0.01
2024-01-13 17:00:00,1705165200000,2024-01-13 17:00:00,0.01
2024-01-13 18:00:00,1705168800000,2024-01-13 18:00:00,0.01
2024-01-13 19:00:00,1705172400000,2024-01-13 19:00:00,0.01
2024-01-13 20:00:00,1705176000000,2024-01-13 20:00:00,0.01
2024-01-13 21:00:00,1705179600000,2024-01-13 21:00:00,0.01
2024-01-13 22:00:00,1705183200000,2024-01-13 22:00:00,0.01
2024-01-13 23:00:00,1705186800000,2024-01-13 23:00:00,0.01
